GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US14220,14220,ZCTA5 14220,50856,2926,61368,6581,77782,6943,35476,4321
8600000US14221,14221,ZCTA5 14221,80558,2245,105007,4938,113906,4455,42560,2952
8600000US14222,14222,ZCTA5 14222,52868,4903,98052,11784,113250,15999,44747,6386
8600000US14223,14223,ZCTA5 14223,60149,3327,76802,3735,85507,5859,38118,2430
8600000US14224,14224,ZCTA5 14224,63809,2250,80206,5970,88858,3796,36482,2725
8600000US14225,14225,ZCTA5 14225,47210,2510,61038,3391,72286,4450,32826,2942
8600000US14226,14226,ZCTA5 14226,68810,3664,86437,3790,101412,6171,37176,5937
8600000US14227,14227,ZCTA5 14227,52385,2376,71379,4999,74964,4863,31681,4667
8600000US14228,14228,ZCTA5 14228,49704,6304,73962,9181,98639,7665,27500,4806
8600000US14261,14261,ZCTA5 14261,-,**,-,**,-,**,-,**
8600000US14301,14301,ZCTA5 14301,26019,1890,33338,5485,52800,9501,19418,4515
8600000US14302,14302,ZCTA5 14302,-,**,-,**,-,**,-,**
8600000US14303,14303,ZCTA5 14303,30574,2561,31671,5399,45985,8212,24570,6011
8600000US14304,14304,ZCTA5 14304,50754,3784,68566,2548,76531,3477,27843,2562
8600000US14305,14305,ZCTA5 14305,35647,2309,44527,4384,66046,7881,25219,2098
8600000US14411,14411,ZCTA5 14411,44659,8298,57157,6094,64387,10965,34038,8776
8600000US14414,14414,ZCTA5 14414,55775,6451,81344,11075,93766,5136,34036,5572
8600000US14415,14415,ZCTA5 14415,-,**,71667,29362,-,**,-,**
8600000US14416,14416,ZCTA5 14416,51827,11954,65690,13478,72846,8977,33618,16254
8600000US14418,14418,ZCTA5 14418,71458,20201,74917,30775,78750,33416,50156,23094
8600000US14420,14420,ZCTA5 14420,56292,5726,75019,3865,91275,4984,26582,3991
8600000US14422,14422,ZCTA5 14422,62357,8649,73537,3427,77333,17421,36607,9983
8600000US14423,14423,ZCTA5 14423,53028,5636,63713,6721,75192,5354,31288,5663
8600000US14424,14424,ZCTA5 14424,58233,4082,82557,5670,97630,7386,32975,3090
8600000US14425,14425,ZCTA5 14425,67819,6873,80078,11329,94554,5953,48271,8246
8600000US14427,14427,ZCTA5 14427,55068,13284,61500,9063,72000,12406,31667,9807
8600000US14428,14428,ZCTA5 14428,71409,8646,81129,8299,87845,11882,37703,12774
8600000US14432,14432,ZCTA5 14432,59006,8486,70308,9590,79286,10810,29667,6380
8600000US14433,14433,ZCTA5 14433,55075,8229,56938,4298,66438,6722,34602,2682
8600000US14435,14435,ZCTA5 14435,64313,8154,83155,6103,86445,11018,40208,11186
8600000US14437,14437,ZCTA5 14437,43570,3565,66534,8388,75746,5380,22675,2684
8600000US14441,14441,ZCTA5 14441,55833,11882,52500,35195,93438,29287,60313,49617
8600000US14445,14445,ZCTA5 14445,50551,4915,65032,11256,80000,9797,40064,5449
8600000US14450,14450,ZCTA5 14450,81696,3542,97649,4469,105972,5679,39868,3981
8600000US14454,14454,ZCTA5 14454,44916,8047,79589,7922,98447,12236,25945,4789
8600000US14456,14456,ZCTA5 14456,45955,4696,61929,4361,72459,6988,31504,2031
8600000US14462,14462,ZCTA5 14462,59423,10358,73542,17429,76250,14614,51528,5087
8600000US14464,14464,ZCTA5 14464,57652,5885,67835,7822,80500,14614,30804,6549
8600000US14466,14466,ZCTA5 14466,75900,8817,79260,4252,77934,4812,36458,27131
8600000US14467,14467,ZCTA5 14467,68974,12429,86845,5627,95365,14686,32813,9621
8600000US14468,14468,ZCTA5 14468,71009,5671,81222,5741,89757,5388,44102,6848
8600000US14469,14469,ZCTA5 14469,65952,8618,75633,6045,78506,7842,32625,8325
8600000US14470,14470,ZCTA5 14470,49881,7092,57560,5787,66740,6315,31830,7240
8600000US14471,14471,ZCTA5 14471,60478,10804,65875,12036,78750,33583,30278,23694
8600000US14472,14472,ZCTA5 14472,85826,5471,95057,12725,113042,12005,46696,10679
8600000US14475,14475,ZCTA5 14475,66875,37862,90288,32211,91058,14636,45625,44994
8600000US14476,14476,ZCTA5 14476,53643,4929,58333,7081,74432,8662,43000,15562
8600000US14477,14477,ZCTA5 14477,62188,10816,72625,18354,79444,18453,50972,30407
8600000US14478,14478,ZCTA5 14478,86932,26472,100489,29372,100489,29372,-,**
8600000US14479,14479,ZCTA5 14479,56875,46118,55625,54583,-,**,65370,57501
8600000US14480,14480,ZCTA5 14480,39423,15484,42778,18203,44167,20463,-,**
8600000US14481,14481,ZCTA5 14481,54607,5032,73947,7375,77083,8008,29028,11271
8600000US14482,14482,ZCTA5 14482,53083,6563,70331,6269,79330,5577,27202,6524
8600000US14485,14485,ZCTA5 14485,56667,8030,69375,10052,75000,11910,36984,4281
8600000US14486,14486,ZCTA5 14486,62200,5776,62450,36009,63906,43944,-,**
8600000US14487,14487,ZCTA5 14487,70250,12144,85151,10517,94025,9292,44408,13572
8600000US14489,14489,ZCTA5 14489,49259,6626,60026,6375,77404,11440,24490,2707
8600000US14502,14502,ZCTA5 14502,66887,6588,77074,5416,87200,8093,37132,12415
8600000US14504,14504,ZCTA5 14504,55598,6985,62019,7497,67656,6302,39833,5901
8600000US14505,14505,ZCTA5 14505,65458,6034,69219,6471,76474,9274,46995,17829
8600000US14506,14506,ZCTA5 14506,129196,22103,138636,17115,139659,32675,-,**
8600000US14507,14507,ZCTA5 14507,60357,9291,63281,6935,65563,5072,28988,15677
8600000US14510,14510,ZCTA5 14510,46825,5001,54688,7180,64531,21346,32520,7002
8600000US14511,14511,ZCTA5 14511,53044,19150,-,**,-,**,32798,19695
8600000US14512,14512,ZCTA5 14512,55179,3995,62036,5108,68981,7558,36406,9355
8600000US14513,14513,ZCTA5 14513,43037,3976,52786,4400,64974,6291,27399,4092
8600000US14514,14514,ZCTA5 14514,62381,9518,78417,11083,97875,15573,39245,14065
8600000US14516,14516,ZCTA5 14516,58938,6973,82000,17328,84487,7672,33400,4348
8600000US14517,14517,ZCTA5 14517,44243,6295,55757,7998,62083,10939,24762,6822
8600000US14519,14519,ZCTA5 14519,61758,6057,72364,7533,81097,8171,35918,8771
8600000US14521,14521,ZCTA5 14521,48977,3549,56618,13635,69769,11790,27643,2184
8600000US14522,14522,ZCTA5 14522,51913,5210,69167,7881,76701,2542,29589,2107
8600000US14525,14525,ZCTA5 14525,74074,10583,79074,7935,81765,6323,37500,13369
8600000US14526,14526,ZCTA5 14526,82143,6980,106210,6692,111869,7133,37111,3974
8600000US14527,14527,ZCTA5 14527,51159,7796,70304,4292,79961,4131,26083,5366
8600000US14529,14529,ZCTA5 14529,111302,22215,111302,22215,111302,22215,-,**
8600000US14530,14530,ZCTA5 14530,52064,5801,62552,6740,64922,8251,23276,4720
8600000US14532,14532,ZCTA5 14532,62271,8077,87083,14562,91268,7575,30969,6384
8600000US14533,14533,ZCTA5 14533,56042,14893,78000,32948,94345,21805,35662,14668
8600000US14534,14534,ZCTA5 14534,111420,4349,127321,4939,135823,9564,53118,4069
8600000US14536,14536,ZCTA5 14536,42813,10172,59821,10142,65625,12909,-,**
8600000US14537,14537,ZCTA5 14537,32708,31401,-,**,-,**,-,**
8600000US14539,14539,ZCTA5 14539,54306,46274,73906,57351,94219,92139,-,**
8600000US14541,14541,ZCTA5 14541,61107,4521,68500,8013,72891,4282,40759,5637
8600000US14542,14542,ZCTA5 14542,-,**,-,**,-,**,-,**
8600000US14543,14543,ZCTA5 14543,82143,11499,87315,14093,93696,16058,60441,15875
8600000US14544,14544,ZCTA5 14544,51797,5623,63421,5739,65903,5984,34205,5407
8600000US14545,14545,ZCTA5 14545,70417,39115,71250,35770,88333,21442,38333,14162
8600000US14546,14546,ZCTA5 14546,60000,8501,71576,8699,84861,7992,46667,12491
8600000US14548,14548,ZCTA5 14548,61708,11169,77474,4078,90288,21014,29539,11685
8600000US14549,14549,ZCTA5 14549,-,**,-,**,-,**,-,**
8600000US14550,14550,ZCTA5 14550,49408,7459,74479,12832,78510,5944,24286,6955
8600000US14551,14551,ZCTA5 14551,47169,5861,52467,6247,63390,7701,34493,4050
8600000US14555,14555,ZCTA5 14555,40761,7534,51250,10821,67955,17007,35597,2356
8600000US14559,14559,ZCTA5 14559,77167,5314,86795,9440,103360,7555,31811,3269
8600000US14560,14560,ZCTA5 14560,58000,7192,61845,7439,69722,15926,39875,15030
8600000US14561,14561,ZCTA5 14561,65850,6077,66667,11555,81333,22421,52647,16296
8600000US14564,14564,ZCTA5 14564,98560,6597,123236,6691,126413,6129,39434,6756
8600000US14568,14568,ZCTA5 14568,79805,10535,86755,7378,94125,15386,43661,18692
8600000US14569,14569,ZCTA5 14569,55994,10831,70110,6375,84028,13500,31761,11393
8600000US14571,14571,ZCTA5 14571,47632,14494,55417,20292,47500,17532,42788,37876
8600000US14572,14572,ZCTA5 14572,49356,5240,55645,3606,67634,10090,24542,4592
8600000US14580,14580,ZCTA5 14580,77159,3662,94188,3405,100413,2820,39277,4135
8600000US14585,14585,ZCTA5 14585,48750,9005,49583,30668,49583,30668,44000,31291
8600000US14586,14586,ZCTA5 14586,82076,8956,96502,7426,100595,7746,43026,8549
8600000US14588,14588,ZCTA5 14588,-,**,86696,29391,107946,79046,33365,13906
8600000US14589,14589,ZCTA5 14589,54896,7577,69549,6596,78693,8480,23409,5730
8600000US14590,14590,ZCTA5 14590,43827,3795,52326,4506,66494,4889,30428,3541
8600000US14591,14591,ZCTA5 14591,56932,5672,65231,6158,66471,8347,28281,3992
8600000US14592,14592,ZCTA5 14592,60625,39311,68750,43775,75962,65927,-,**
8600000US14604,14604,ZCTA5 14604,16764,5506,-,**,-,**,16938,6606
8600000US14605,14605,ZCTA5 14605,21047,2042,23705,3681,41173,3754,13038,3335
8600000US14606,14606,ZCTA5 14606,41158,1937,52388,5582,66763,2737,28740,3907
8600000US14607,14607,ZCTA5 14607,42589,5251,67275,21226,102165,30781,40276,2825
8600000US14608,14608,ZCTA5 14608,20761,1593,21535,3003,46118,17684,18582,3128
8600000US14609,14609,ZCTA5 14609,42012,1589,48614,3005,67052,3682,33473,2471
8600000US14610,14610,ZCTA5 14610,62923,5405,101385,7686,109722,9129,45069,4197
8600000US14611,14611,ZCTA5 14611,25772,2463,29261,3819,55057,9306,21173,1824
8600000US14612,14612,ZCTA5 14612,59034,3100,78058,4498,90320,5945,31311,3026
8600000US14613,14613,ZCTA5 14613,31169,2788,35630,2849,53450,7456,22500,3034
8600000US14614,14614,ZCTA5 14614,-,**,-,**,-,**,-,**
8600000US14615,14615,ZCTA5 14615,38135,2825,43273,5298,62007,4914,32214,4440
8600000US14616,14616,ZCTA5 14616,47096,2250,59738,3592,70954,6538,30897,3920
8600000US14617,14617,ZCTA5 14617,64589,3907,83183,5400,94957,5685,37754,3135
8600000US14618,14618,ZCTA5 14618,93309,8027,115847,11314,131337,9412,57658,8333
8600000US14619,14619,ZCTA5 14619,37383,2408,42479,5298,70536,9137,26199,4224
8600000US14620,14620,ZCTA5 14620,41777,2572,62546,5891,84206,6014,35176,3000
8600000US14621,14621,ZCTA5 14621,26104,1349,29964,2190,54375,5403,18625,1534
8600000US14622,14622,ZCTA5 14622,50953,3985,63213,4952,70760,4423,36560,3075
8600000US14623,14623,ZCTA5 14623,49972,4031,65391,5889,73356,5310,32170,3774
8600000US14624,14624,ZCTA5 14624,64645,2275,76933,3850,82276,2765,42479,2483
8600000US14625,14625,ZCTA5 14625,76642,4691,93710,4749,99063,7927,40968,4577
8600000US14626,14626,ZCTA5 14626,58330,1890,74303,5562,83241,5658,33670,2941
8600000US14627,14627,ZCTA5 14627,-,**,-,**,-,**,-,**
8600000US14701,14701,ZCTA5 14701,37883,2022,50768,2627,66037,2700,22362,1752
8600000US14706,14706,ZCTA5 14706,51941,3071,64421,7414,80231,8525,28413,4779
8600000US14707,14707,ZCTA5 14707,80417,40823,82083,38123,80833,42757,-,**
8600000US14708,14708,ZCTA5 14708,61250,50565,84583,47554,93047,25113,-,**
8600000US14709,14709,ZCTA5 14709,47115,3964,58611,5989,62829,9451,25909,9502
8600000US14710,14710,ZCTA5 14710,54314,5361,60227,8335,70250,11336,38542,7421
8600000US14711,14711,ZCTA5 14711,46375,3186,51167,7244,53929,5817,25833,12787
8600000US14712,14712,ZCTA5 14712,51667,10636,68676,12198,69657,14093,26481,6463
8600000US14714,14714,ZCTA5 14714,48409,8842,51667,17269,59107,8254,26250,24080
8600000US14715,14715,ZCTA5 14715,39957,3884,48516,6672,56458,9909,19919,3469
8600000US14716,14716,ZCTA5 14716,39400,6767,52583,12434,69470,2957,24152,4172
8600000US14717,14717,ZCTA5 14717,36528,12401,49583,11056,73125,41671,23542,5904
8600000US14718,14718,ZCTA5 14718,56580,7753,67098,7911,71736,6750,43000,13977
8600000US14719,14719,ZCTA5 14719,46146,5439,55719,3613,59398,7251,23650,4903
8600000US14720,14720,ZCTA5 14720,35250,18876,36500,19683,51250,28574,32019,24976
8600000US14721,14721,ZCTA5 14721,39063,20285,37813,20084,22143,19769,43125,33555
8600000US14722,14722,ZCTA5 14722,115673,25891,115673,40846,115673,40846,118750,41757
8600000US14723,14723,ZCTA5 14723,54038,8165,62188,13353,66250,10597,32500,10018
8600000US14724,14724,ZCTA5 14724,50417,6214,56875,5145,58864,6423,34904,5981
8600000US14726,14726,ZCTA5 14726,37569,7488,43264,9069,43993,4765,29844,10069
8600000US14727,14727,ZCTA5 14727,49430,5364,63981,7350,75353,4136,31290,7339
8600000US14728,14728,ZCTA5 14728,42404,12529,65265,16276,65625,13271,20278,12764
8600000US14729,14729,ZCTA5 14729,61971,5617,67250,6927,69750,6307,60054,18567
8600000US14731,14731,ZCTA5 14731,56696,17283,75156,17119,81875,19182,37750,8042
8600000US14732,14732,ZCTA5 14732,58750,10821,60972,5066,60208,9298,-,**
8600000US14733,14733,ZCTA5 14733,42117,6413,51888,3944,55060,9319,24199,3264
8600000US14735,14735,ZCTA5 14735,37844,2433,42042,5010,53854,9305,31250,5921
8600000US14736,14736,ZCTA5 14736,46111,12357,56250,38734,56250,38734,28409,2339
8600000US14737,14737,ZCTA5 14737,47321,2905,58804,7270,62600,7010,26150,3192
8600000US14738,14738,ZCTA5 14738,45160,6970,67716,12835,72188,26322,29662,7114
8600000US14739,14739,ZCTA5 14739,40288,5011,54830,8115,70156,15697,21944,6599
8600000US14740,14740,ZCTA5 14740,53966,4239,60500,8083,63194,9459,40000,11779
8600000US14741,14741,ZCTA5 14741,56012,8266,66736,9964,75417,12843,39444,21081
8600000US14742,14742,ZCTA5 14742,-,**,98710,26581,98710,26581,-,**
8600000US14743,14743,ZCTA5 14743,46691,6152,55000,14144,75556,10031,25391,5896
8600000US14744,14744,ZCTA5 14744,52188,13938,63214,12924,70250,20190,30250,3221
8600000US14747,14747,ZCTA5 14747,45150,6761,57448,11002,67212,13108,21786,4715
8600000US14748,14748,ZCTA5 14748,26563,6046,31094,12752,80750,47958,12308,7849
8600000US14750,14750,ZCTA5 14750,53519,7417,75469,7363,83457,7578,32925,8652
8600000US14752,14752,ZCTA5 14752,-,**,-,**,-,**,-,**
8600000US14753,14753,ZCTA5 14753,34191,5989,50288,9640,54821,12722,19722,3781
8600000US14754,14754,ZCTA5 14754,46550,4937,52266,6114,62045,14395,25769,2755
8600000US14755,14755,ZCTA5 14755,47682,4552,57500,8031,71667,7366,31131,5926
8600000US14756,14756,ZCTA5 14756,39211,33082,-,**,-,**,-,**
8600000US14757,14757,ZCTA5 14757,51389,9641,61336,9591,67321,18245,29479,9395
8600000US14760,14760,ZCTA5 14760,43065,4413,64213,5127,76213,3959,24980,3347
8600000US14767,14767,ZCTA5 14767,45000,10226,52438,6523,58646,10190,22917,10316
8600000US14769,14769,ZCTA5 14769,45682,12725,52353,16310,50000,29442,11806,4506
8600000US14770,14770,ZCTA5 14770,59276,8542,64427,8181,73266,6059,26389,15835
8600000US14772,14772,ZCTA5 14772,41494,4826,57583,9412,66141,7772,24306,5765
8600000US14774,14774,ZCTA5 14774,60417,34347,-,**,-,**,-,**
8600000US14775,14775,ZCTA5 14775,45104,4783,53949,3280,55817,3960,23077,5106
8600000US14777,14777,ZCTA5 14777,44091,10254,52813,7353,52167,14769,35833,6136
8600000US14778,14778,ZCTA5 14778,-,**,-,**,-,**,-,**
8600000US14779,14779,ZCTA5 14779,33059,2195,41164,3034,55202,3735,20455,3088
8600000US14781,14781,ZCTA5 14781,44491,5719,57143,7092,61953,8518,22768,8175
8600000US14782,14782,ZCTA5 14782,44674,4652,48250,5315,54565,5255,29167,10163
8600000US14783,14783,ZCTA5 14783,31458,13998,45795,24582,55000,28110,20909,1909
8600000US14784,14784,ZCTA5 14784,44375,28277,72750,16725,73875,3619,21818,3673
8600000US14787,14787,ZCTA5 14787,46964,7341,64839,10668,71479,7202,25972,4791
8600000US14788,14788,ZCTA5 14788,-,**,63333,61110,63333,61110,-,**
8600000US14801,14801,ZCTA5 14801,49561,5010,57467,3285,68333,7715,24597,6773
8600000US14802,14802,ZCTA5 14802,35125,8235,86250,29964,74286,33376,16359,3245
8600000US14803,14803,ZCTA5 14803,45000,11328,66607,11912,72500,12510,28015,7322
8600000US14804,14804,ZCTA5 14804,58864,9063,71765,4867,75333,4381,32321,11896
8600000US14805,14805,ZCTA5 14805,56563,18012,68750,17601,89531,16184,19167,10329
8600000US14806,14806,ZCTA5 14806,53403,5426,64565,6166,73750,6753,24423,4293
8600000US14807,14807,ZCTA5 14807,53430,6175,64013,11622,75833,6750,31250,16606
8600000US14808,14808,ZCTA5 14808,55781,8939,57188,8039,57422,6954,42917,37459
8600000US14809,14809,ZCTA5 14809,46111,3830,50987,7712,58571,10970,33490,7077
8600000US14810,14810,ZCTA5 14810,41061,3938,53758,2687,62775,4207,25708,4630
8600000US14812,14812,ZCTA5 14812,52303,8211,66389,5857,72039,13779,27344,5476
8600000US14813,14813,ZCTA5 14813,46339,7677,54167,11178,75750,12671,25208,9311
8600000US14814,14814,ZCTA5 14814,77330,32597,99353,10944,104514,11205,-,**
8600000US14815,14815,ZCTA5 14815,49167,8877,58583,6963,62639,7087,20893,6289
8600000US14816,14816,ZCTA5 14816,61528,54472,66875,66573,-,**,60714,59561
8600000US14817,14817,ZCTA5 14817,46901,15673,54211,27260,70150,13154,32000,13537
8600000US14818,14818,ZCTA5 14818,59972,13337,71547,6870,74360,16239,44000,4812
8600000US14819,14819,ZCTA5 14819,30875,6008,39792,9793,48438,12576,23068,5718
8600000US14820,14820,ZCTA5 14820,49063,9423,51607,15268,58333,23198,32188,16914
8600000US14821,14821,ZCTA5 14821,51466,6586,59079,11400,64594,14846,29545,7373
8600000US14822,14822,ZCTA5 14822,44110,1365,45536,8513,49554,11213,25132,2683
8600000US14823,14823,ZCTA5 14823,51406,4059,61932,4300,68333,9319,25455,4412
8600000US14824,14824,ZCTA5 14824,41920,6394,47443,13473,48472,25063,36389,20992
8600000US14825,14825,ZCTA5 14825,67344,13937,74083,11541,73917,11156,18295,11555
8600000US14826,14826,ZCTA5 14826,44375,7251,56953,12388,73977,13915,28000,6539
8600000US14827,14827,ZCTA5 14827,62716,19001,62788,35286,-,**,-,**
8600000US14830,14830,ZCTA5 14830,54079,2182,69124,3575,88966,6072,30703,2457
8600000US14836,14836,ZCTA5 14836,74125,15201,74625,24542,88750,29733,-,**
8600000US14837,14837,ZCTA5 14837,49615,5271,60337,7329,65774,8503,26509,2206
8600000US14838,14838,ZCTA5 14838,57578,5482,64107,5366,66667,7248,31500,5159
8600000US14839,14839,ZCTA5 14839,49583,9247,59722,8012,61875,5688,31875,14819
8600000US14840,14840,ZCTA5 14840,53036,2784,69052,7006,77813,16532,31278,3409
8600000US14841,14841,ZCTA5 14841,45152,40892,62989,41566,62989,41566,-,**
8600000US14842,14842,ZCTA5 14842,39483,16003,48750,11580,49609,21083,24695,7484
8600000US14843,14843,ZCTA5 14843,44792,4106,55056,5154,68545,5368,28788,2757
8600000US14845,14845,ZCTA5 14845,62041,3439,84122,8270,92937,5997,38129,3528
8600000US14846,14846,ZCTA5 14846,48958,7471,61667,5634,61917,7292,28906,12605
8600000US14847,14847,ZCTA5 14847,46429,8594,64612,6335,71250,9323,27135,3741
8600000US14850,14850,ZCTA5 14850,51564,2379,82286,7422,98450,7544,30220,1919
8600000US14853,14853,ZCTA5 14853,-,**,-,**,-,**,-,**
8600000US14854,14854,ZCTA5 14854,-,**,-,**,-,**,-,**
8600000US14855,14855,ZCTA5 14855,49779,17957,49926,27978,50000,30793,-,**
8600000US14856,14856,ZCTA5 14856,-,**,-,**,-,**,-,**
8600000US14858,14858,ZCTA5 14858,47875,11599,50417,23088,72813,10504,31750,12117
8600000US14859,14859,ZCTA5 14859,56750,8501,59643,22806,83333,45952,16771,7210
8600000US14860,14860,ZCTA5 14860,48558,7100,56016,6729,62292,11043,35750,11128
8600000US14861,14861,ZCTA5 14861,44808,9579,55962,12316,59063,9520,35357,5421
8600000US14864,14864,ZCTA5 14864,54792,32557,53125,42709,78696,22847,42262,39867
8600000US14865,14865,ZCTA5 14865,41542,5886,64500,19556,85430,4931,24309,6419
8600000US14867,14867,ZCTA5 14867,61791,6612,68542,7788,79275,8817,35865,12981
8600000US14869,14869,ZCTA5 14869,52414,6014,66250,12678,73250,15810,33482,13561
8600000US14870,14870,ZCTA5 14870,61846,4746,87917,13398,95595,7375,32863,3523
8600000US14871,14871,ZCTA5 14871,65700,11439,85744,3383,90500,6533,23750,9697
8600000US14872,14872,ZCTA5 14872,57188,13905,60865,26981,65250,40900,54375,25176
8600000US14873,14873,ZCTA5 14873,50183,4623,56979,10291,62014,10293,26875,13210
8600000US14874,14874,ZCTA5 14874,48438,18889,-,**,82813,55507,23750,23391
8600000US14877,14877,ZCTA5 14877,53333,13944,58214,8156,59464,22640,45000,25732
8600000US14878,14878,ZCTA5 14878,65313,22052,59583,16114,66250,28165,-,**
8600000US14879,14879,ZCTA5 14879,54063,11012,51806,13207,61806,12145,50417,18724
8600000US14880,14880,ZCTA5 14880,51250,15966,56250,13446,72321,7691,35833,12628
8600000US14881,14881,ZCTA5 14881,115495,23404,-,**,-,**,-,**
8600000US14882,14882,ZCTA5 14882,67940,12755,96250,18075,105625,34002,55234,16965
8600000US14883,14883,ZCTA5 14883,44659,5625,60975,8795,70250,13801,22723,8115
8600000US14884,14884,ZCTA5 14884,55000,19442,61875,21147,72813,20474,48438,18942
8600000US14885,14885,ZCTA5 14885,56071,9095,53750,12074,64286,10308,33750,13893
8600000US14886,14886,ZCTA5 14886,65750,8450,80589,5293,89906,5515,34623,6597
8600000US14889,14889,ZCTA5 14889,51932,7657,60385,8601,70625,7797,24773,6835
8600000US14891,14891,ZCTA5 14891,46406,5962,57917,9611,68317,7293,29563,8276
8600000US14892,14892,ZCTA5 14892,41010,6644,60833,9168,74405,7762,24000,5049
8600000US14893,14893,ZCTA5 14893,-,**,-,**,-,**,-,**
8600000US14894,14894,ZCTA5 14894,44821,16593,57292,19994,64643,14866,24375,4689
8600000US14895,14895,ZCTA5 14895,43888,2018,50656,6935,57050,5246,30380,3535
8600000US14897,14897,ZCTA5 14897,46016,5398,51250,5102,54732,4877,28500,12577
8600000US14898,14898,ZCTA5 14898,41439,4665,41563,9559,52292,12376,41250,3137
8600000US14901,14901,ZCTA5 14901,29072,2474,35317,4924,59107,9220,21808,1573
8600000US14903,14903,ZCTA5 14903,57670,6571,79958,8549,84463,6234,30079,7182
8600000US14904,14904,ZCTA5 14904,42494,3919,55090,5751,61374,4194,27618,5319
8600000US14905,14905,ZCTA5 14905,53030,8995,73646,8874,85729,11605,37622,6716
